sep=;
Test Index;Monster Tier;Party config;Party Strength;Max HP lost;HP lost;Ranger killed;Cleric killed;Knight killed;Ranger attack;Ranger HP;Ranger Max HP lost;Ranger HP lost;Cleric attack;Cleric HP;Cleric Max HP lost;Cleric HP lost;Knight attack;Knight HP;Knight Max HP lost;Knight HP lost;Minion Count;Brute Count;Brute elite Count;Brute boss Count;Leader Count;Leader elite Count;Leader boss Count;Lurker Count;Lurker elite Count;Lurker boss Count;Sniper Count;Sniper elite  Count;Sniper boss Count
160;1;Knight Powerups only 3;70620;0;0.6451613;0;0;0;30;31;0;0.6451613;10;96;0;0;87;790;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
161;1;Balanced provider tier 3;24492;0;0.1627907;0;0;0;66;110;0;0;22;21;0;0;39;430;0;0.1627907;0;0;0;0;0;0;0;0;0;0;0;1;0
162;1;Random provider tier 3;19766;0;0.2985075;0;0;0;78;67;0;0.2985075;23;310;0;0;26;285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
163;1;Ranger Powerups only 4;39322;0;0.1834862;0;0;0;174;218;0;0.1834862;10;13;0;0;15;84;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
164;1;Cleric Powerups only 4;26256;0;0.5813953;0;0;0;30;41;0;0;58;387;0;0;15;172;0;0.5813953;0;0;0;0;0;0;0;0;1;0;0;0;0
165;1;Knight Powerups only 4;100394;0;0;0;0;0;30;50;0;0;10;77;0;0;111;884;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
166;1;Balanced provider tier 4;39456;0;0.1440329;0;0;0;78;118;0;0;26;285;0;0;47;486;0;0.1440329;0;0;0;0;0;0;0;0;0;0;0;1;0
167;1;Random provider tier 4;36028;0.6666667;1.04878;0;0;0;78;36;0.6666667;1;55;522;0;0;22;205;0;0.04878049;4;0;0;0;0;0;0;1;0;0;0;0;0
168;1;No powerups;2780;1;1.253165;1;0;0;30;7;1;1;10;20;0;0;15;158;0;0.2531646;0;0;0;0;0;0;0;1;0;0;1;0;0
169;1;Ranger Powerups only 1;10100;0;0.0945946;0;0;0;66;110;0;0;10;62;0;0;15;148;0;0.0945946;0;2;0;0;0;0;0;0;0;0;0;0;0
170;1;Cleric Powerups only 1;9515;0.4;1.114286;0;0;0;30;50;0.4;1;22;245;0;0;15;175;0;0.1142857;0;0;0;0;0;0;0;1;0;0;1;0;0
171;1;Knight Powerups only 1;18458;0;0.5555556;0;0;0;30;36;0;0.5555556;10;92;0;0;39;422;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
172;1;Balanced provider tier 1;7752;0;0.3283166;0;0;0;42;70;0;0;14;117;0;0.2051282;23;138;0;0.1231884;0;2;0;0;0;0;0;0;0;0;0;0;0
173;1;Random provider tier 1;8994;0;0.7635044;0;0;0;42;31;0;0.6451613;15;310;0;0;18;169;0;0.1183432;0;0;0;0;0;1;0;0;0;0;0;0;0
174;1;Ranger Powerups only 2;3056;0.1111111;1;0;0;0;102;18;0.1111111;1;10;41;0;0;15;54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
175;1;Cleric Powerups only 2;17660;0;0.8;0;0;0;30;50;0;0.8;34;365;0;0;15;250;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
176;1;Knight Powerups only 2;39320;0;0.05737705;0;0;0;30;22;0;0;10;23;0;0;63;610;0;0.05737705;0;1;0;0;0;0;0;0;0;0;1;0;0
177;1;Balanced provider tier 2;7445;1;1;1;0;0;54;29;1;1;18;132;0;0;31;113;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
178;1;Random provider tier 2;12135;0;0;0;0;0;90;56;0;0;15;207;0;0;14;285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
179;1;Ranger Powerups only 3;22112;0;0;0;0;0;138;124;0;0;10;125;0;0;15;250;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
180;1;Cleric Powerups only 3;19496;0;0.1036269;0;0;0;30;20;0;0;46;386;0;0.1036269;15;76;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
181;1;Knight Powerups only 3;23205;1;1;1;0;0;30;9;1;1;10;75;0;0;87;255;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
182;1;Balanced provider tier 3;23512;0;1.08582;0;0;0;66;51;0;0.7843137;22;157;0;0.2547771;39;428;0;0.04672897;0;0;0;0;0;0;0;0;0;0;2;0;0
183;1;Random provider tier 3;19240;0;0;0;0;0;102;50;0;0;39;310;0;0;10;205;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
184;1;Ranger Powerups only 4;47294;0;0.2;0;0;0;174;256;0;0;10;125;0;0;15;100;0;0.2;0;0;1;0;0;0;0;0;0;0;0;0;0
185;1;Cleric Powerups only 4;39350;0;0.3;0;0;0;30;17;0;0;58;605;0;0;15;250;0;0.3;0;1;0;0;0;0;0;0;0;0;1;0;0
186;1;Knight Powerups only 4;13531;0;0;0;0;0;30;34;0;0;10;19;0;0;111;111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
187;1;Balanced provider tier 4;31002;0;0.4539084;0;0;0;78;76;0;0.3947369;26;169;0;0.0591716;47;440;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0
188;1;Random provider tier 4;29006;0;0;0;0;0;54;39;0;0;55;368;0;0;30;222;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
189;1;No powerups;4150;0;0;0;0;0;30;23;0;0;10;34;0;0;15;208;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
190;1;Ranger Powerups only 1;5108;0.2;1;0;0;0;66;13;0;0;10;50;0.2;1;15;250;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
191;1;Cleric Powerups only 1;7362;0;0.28;0;0;0;30;50;0;0;22;96;0;0;15;250;0;0.28;8;0;0;0;0;0;0;0;0;0;0;0;0
192;1;Knight Powerups only 1;10683;0;0.1376518;0;0;0;30;12;0;0;10;69;0;0;39;247;0;0.1376518;0;0;0;0;0;0;0;0;0;0;0;1;0
193;1;Balanced provider tier 1;9944;0.2121212;1;0;0;0;42;33;0.2121212;1;14;102;0;0;23;310;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
194;1;Random provider tier 1;9482;0;1.050505;0;0;0;42;45;0;0.4444444;23;310;0;0;14;33;0;0.6060606;0;0;0;0;0;1;0;0;0;0;0;0;0
195;1;Ranger Powerups only 2;14052;0;0.2083333;0;0;0;102;96;0;0.2083333;10;51;0;0;15;250;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
196;1;Cleric Powerups only 2;5998;0;0.96;0;0;0;30;50;0;0.8;34;22;0;0;15;250;0;0.16;4;0;0;0;0;0;0;0;0;0;1;0;0
197;1;Knight Powerups only 2;39900;0;0.06557377;0;0;0;30;14;0;0;10;105;0;0;63;610;0;0.06557377;4;1;0;0;0;0;0;0;0;0;0;0;0
198;1;Balanced provider tier 2;14517;0;0.2247191;0;0;0;54;89;0;0.2247191;18;152;0;0;31;225;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
199;1;Random provider tier 2;18834;0;0;0;0;0;66;70;0;0;31;370;0;0;14;196;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
200;1;Ranger Powerups only 3;35910;0;0;0;0;0;138;230;0;0;10;72;0;0;15;230;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
201;1;Cleric Powerups only 3;24605;0;0.4;0;0;0;30;50;0;0.4;46;485;0;0;15;53;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
202;1;Knight Powerups only 3;70010;1;1;1;0;0;30;11;1;1;10;95;0;0;87;790;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
203;1;Balanced provider tier 3;13521;0;0;0;0;0;66;50;0;0;22;87;0;0;39;213;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
204;1;Random provider tier 3;18682;0;0;0;0;0;54;55;0;0;47;258;0;0;22;163;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
205;1;Ranger Powerups only 4;22574;0;0.4605263;0;0;0;174;116;0;0;10;125;0;0;15;76;0;0.4605263;0;0;0;0;0;0;0;0;0;0;0;1;0
206;1;Cleric Powerups only 4;39335;0;0;0;0;0;30;50;0;0;58;605;0;0;15;183;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
207;1;Knight Powerups only 4;100579;0;0.03374578;0;0;0;30;27;0;0;10;109;0;0;111;889;0;0.03374578;0;0;1;0;0;0;0;0;0;0;0;0;0
208;1;Balanced provider tier 4;27990;0;0;0;0;0;78;112;0;0;26;285;0;0;47;252;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
209;1;Random provider tier 4;16125;0;0.2309543;0;0;0;114;35;0;0;47;215;0;0.09302326;14;145;0;0.137931;0;0;1;0;0;0;0;0;0;0;0;0;0
210;1;No powerups;3255;0.3953488;1;0;0;0;30;43;0.3953488;1;10;69;0;0;15;85;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
211;1;Ranger Powerups only 1;10945;0;0.1818182;0;0;0;66;110;0;0.1818182;10;76;0;0;15;195;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
212;1;Cleric Powerups only 1;10640;0;0.36;0;0;0;30;50;0;0;22;245;0;0;15;250;0;0.36;0;0;1;0;0;0;0;0;0;0;0;0;0
213;1;Knight Powerups only 1;4395;0;0;0;0;0;30;15;0;0;10;102;0;0;39;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
214;1;Balanced provider tier 1;1399;0.05882353;1;0;0;0;42;9;0;0;14;45;0;0;23;17;0.05882353;1;0;2;0;0;0;0;0;0;0;0;0;0;0
215;1;Random provider tier 1;7800;0;0.488;0;0;0;42;30;0;0;15;250;0;0.488;18;155;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
216;1;Ranger Powerups only 2;17714;0;0;0;0;0;102;127;0;0;10;125;0;0;15;234;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
217;1;Cleric Powerups only 2;4643;0;0.4444444;0;0;0;30;2;0;0;34;107;0;0;15;63;0;0.4444444;0;1;0;0;0;0;0;0;0;0;1;0;0
218;1;Knight Powerups only 2;38046;0;0;0;0;0;30;50;0;0;10;51;0;0;63;572;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
219;1;Balanced provider tier 2;20020;0;0;0;0;0;54;90;0;0;18;205;0;0;31;370;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
220;1;Random provider tier 2;15918;0;0.08196721;0;0;0;42;68;0;0;23;430;0;0;26;122;0;0.08196721;8;0;0;0;0;0;0;0;0;0;0;0;0
221;1;Ranger Powerups only 3;36410;0;0.7721739;0;0;0;138;230;0;0;10;92;0;0.6521739;15;250;0;0.12;0;0;1;0;0;0;0;0;0;0;0;0;0
222;1;Cleric Powerups only 3;27260;0;0.5;0;0;0;30;40;0;0.5;46;485;0;0;15;250;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
223;1;Knight Powerups only 3;23853;0;0.3548637;0;0;0;30;7;0;0;10;24;0;0.2916667;87;269;0;0.06319702;0;2;0;0;0;0;0;0;0;0;0;0;0
224;1;Balanced provider tier 3;18090;0;0;0;0;0;66;40;0;0;22;18;0;0;39;386;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
225;1;Random provider tier 3;22397;0;0;0;0;0;54;24;0;0;47;353;0;0;22;205;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
226;1;Ranger Powerups only 4;25522;0;0.8333333;0;0;0;174;138;0;0;10;25;0;0;15;84;0;0.8333333;8;0;0;0;0;0;0;0;0;0;0;0;0
227;1;Cleric Powerups only 4;4466;0;0;0;0;0;30;40;0;0;58;47;0;0;15;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
228;1;Knight Powerups only 4;109240;0;0.5263158;0;0;0;30;38;0;0.5263158;10;43;0;0;111;970;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
229;1;Balanced provider tier 4;33514;0;0.1639344;0;0;0;78;122;0;0.1639344;26;77;0;0;47;468;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
230;1;Random provider tier 4;39076;0.1111111;1;0;0;0;66;18;0.1111111;1;63;490;0;0;22;319;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
231;1;No powerups;4205;0;0.1841649;0;0;0;30;50;0;0;10;125;0;0.112;15;97;0;0.07216495;0;2;0;0;0;0;0;0;0;0;0;0;0
232;1;Ranger Powerups only 1;8670;0;0.3877006;0;0;0;66;110;0;0.1818182;10;90;0;0;15;34;0;0.2058824;0;1;0;0;0;0;0;0;0;0;1;0;0
233;1;Cleric Powerups only 1;8660;0;0.6666667;0;0;0;30;30;0;0.6666667;22;245;0;0;15;158;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
234;1;Knight Powerups only 1;12422;0;0.2016129;0;0;0;30;50;0;0;10;125;0;0;39;248;0;0.2016129;0;0;0;0;0;0;0;0;1;0;0;0;0
235;1;Balanced provider tier 1;9426;0;0;0;0;0;42;33;0;0;14;65;0;0;23;310;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
236;1;Random provider tier 1;11495;1;1.655738;1;0;0;42;25;1;1;31;305;0;0.6557377;10;99;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
237;1;Ranger Powerups only 2;9451;0;0;0;0;0;102;68;0;0;10;25;0;0;15;151;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
238;1;Cleric Powerups only 2;6012;0;0.9722222;0;0;0;30;24;0;0;34;108;0;0.9722222;15;108;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
239;1;Knight Powerups only 2;21123;1;1;1;0;0;30;4;1;1;10;15;0;0;63;331;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
240;1;Balanced provider tier 2;15322;0;0;0;0;0;54;51;0;0;18;61;0;0;31;370;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
241;1;Random provider tier 2;10475;0;0.2360362;0;0;0;54;54;0;0;31;137;0;0.0729927;18;184;0;0.1630435;0;1;0;0;0;0;0;0;0;0;1;0;0
242;1;Ranger Powerups only 3;34010;0;0;0;0;0;138;230;0;0;10;65;0;0;15;108;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
243;1;Cleric Powerups only 3;17264;1;1;1;0;0;30;50;1;1;46;299;0;0;15;134;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
244;1;Knight Powerups only 3;40390;0;0.08888889;0;0;0;30;35;0;0;10;19;0;0;87;450;0;0.08888889;0;0;0;0;0;0;0;1;0;0;1;0;0
245;1;Balanced provider tier 3;27572;0;0;0;0;0;66;110;0;0;22;239;0;0;39;386;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
246;1;Random provider tier 3;10528;0;0.2816902;0;0;0;42;59;0;0;47;132;0;0;26;71;0;0.2816902;0;0;0;0;0;1;0;0;0;0;0;0;0
247;1;Ranger Powerups only 4;38689;0;0.6422018;0;0;0;174;196;0;0;10;109;0;0.6422018;15;233;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
248;1;Cleric Powerups only 4;35175;0;0;0;0;0;30;38;0;0;58;525;0;0;15;239;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
249;1;Knight Powerups only 4;108480;1;1;1;0;0;30;4;1;1;10;69;0;0;111;970;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
250;1;Balanced provider tier 4;32026;0;0.1020408;0;0;0;78;69;0;0;26;139;0;0;47;490;0;0.1020408;4;1;0;0;0;0;0;0;0;0;0;0;0
251;1;Random provider tier 4;31555;0;0.09345794;0;0;0;66;190;0;0;39;301;0;0;34;214;0;0.09345794;0;0;0;0;0;1;0;0;0;0;0;0;0
252;1;No powerups;5770;0;0.4;0;0;0;30;50;0;0.4;10;58;0;0;15;246;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
253;1;Ranger Powerups only 1;7985;0;0;0;0;0;66;70;0;0;10;35;0;0;15;201;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
254;1;Cleric Powerups only 1;2671;3;3;1;1;1;30;10;1;1;22;88;1;1;15;29;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
255;1;Knight Powerups only 1;19520;0;1.088;0;0;0;30;50;0;0.8;10;125;0;0.288;39;430;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0
256;1;Balanced provider tier 1;4847;0;0.6451613;0;0;0;42;31;0;0.6451613;14;130;0;0;23;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
257;1;Random provider tier 1;12900;0;0.5714286;0;0;0;42;70;0;0.2857143;31;310;0;0;10;35;0;0.2857143;0;0;0;0;0;1;0;0;0;0;0;0;0
258;1;Ranger Powerups only 2;10976;0.2;1.32;0;0;0;102;88;0;0;10;125;0;0.32;15;50;0.2;1;0;0;0;0;0;0;0;0;0;0;2;0;0
259;1;Cleric Powerups only 2;6275;0.05263158;1;0;0;0;30;38;0.05263158;1;34;80;0;0;15;161;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
260;1;Knight Powerups only 2;29200;0.5737705;1;0;0;0;30;50;0;0;10;61;0.5737705;1;63;430;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
261;1;Balanced provider tier 2;6926;0;0.2985075;0;0;0;54;20;0;0;18;94;0;0;31;134;0;0.2985075;4;1;0;0;0;0;0;0;0;0;0;0;0
262;1;Random provider tier 2;9594;0;0.2189781;0;0;0;78;53;0;0;23;154;0;0;14;137;0;0.2189781;4;0;0;0;0;0;0;1;0;0;0;0;0
263;1;Ranger Powerups only 3;23476;0;0;0;0;0;138;137;0;0;10;109;0;0;15;232;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
264;1;Cleric Powerups only 3;25055;0;0;0;0;0;30;43;0;0;46;485;0;0;15;97;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
265;1;Knight Powerups only 3;51688;0;0.7785715;0;0;0;30;50;0;0.6;10;112;0;0.1785714;87;564;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
266;1;Balanced provider tier 3;12218;0;0.3636364;0;0;0;66;55;0;0.3636364;22;245;0;0;39;82;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
267;1;Random provider tier 3;18222;0;0;0;0;0;66;57;0;0;39;210;0;0;22;285;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
268;1;Ranger Powerups only 4;50249;0;0;0;0;0;174;276;0;0;10;125;0;0;15;65;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
269;1;Cleric Powerups only 4;12057;0.4;1;0;0;0;30;50;0.4;1;58;129;0;0;15;205;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
270;1;Knight Powerups only 4;32225;0;0;0;0;0;30;15;0;0;10;125;0;0;111;275;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
271;1;Balanced provider tier 4;25820;0;0;0;0;0;78;48;0;0;26;267;0;0;47;322;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
272;1;Random provider tier 4;19519;0;0;0;0;0;66;7;0;0;63;189;0;0;22;325;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
273;1;No powerups;1740;0.3611111;2;0;0;0;30;16;0.25;1;10;99;0;0;15;18;0.1111111;1;0;0;0;0;0;1;0;0;0;0;0;0;0
274;1;Ranger Powerups only 1;7881;1;1.57971;0;0;1;66;106;0;0;10;69;0;0.5797101;15;13;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
275;1;Cleric Powerups only 1;7252;0;0.36;0;0;0;30;50;0;0.2;22;91;0;0;15;250;0;0.16;8;0;0;0;0;0;0;0;0;0;0;0;0
276;1;Knight Powerups only 1;4433;0;1.945243;0;0;0;30;50;0;0.4;10;32;0;0.84375;39;67;0;0.7014925;0;1;0;0;0;0;0;0;0;0;1;0;0
277;1;Balanced provider tier 1;4870;0.1428571;1;0;0;0;42;35;0.1428571;1;14;95;0;0;23;90;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
278;1;Random provider tier 1;12090;0;1.026634;0;0;0;54;70;0;0.8571429;23;310;0;0;10;118;0;0.1694915;0;0;0;0;0;0;0;0;0;0;2;0;0
279;1;Ranger Powerups only 2;14325;0;0.4802764;0;0;0;102;115;0;0.3478261;10;33;0;0;15;151;0;0.1324503;0;0;0;0;0;0;0;0;0;0;2;0;0
280;1;Cleric Powerups only 2;8926;0;0.4;0;0;0;30;50;0;0.4;34;109;0;0;15;248;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
281;1;Knight Powerups only 2;26662;0;0.6451613;0;0;0;30;31;0;0.6451613;10;28;0;0;63;404;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
282;1;Balanced provider tier 2;6053;0;0.2325581;0;0;0;54;86;0;0.2325581;18;18;0;0;31;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
283;1;Random provider tier 2;8325;1;1.081633;0;1;0;42;70;0;0;39;25;1;1;18;245;0;0.08163265;0;0;1;0;0;0;0;0;0;0;0;0;0
284;1;Ranger Powerups only 3;34785;0;0.6069364;0;0;0;138;230;0;0;10;45;0;0;15;173;0;0.6069364;0;0;0;0;0;0;0;0;0;0;0;1;0
285;1;Cleric Powerups only 3;26945;0;0.5405405;0;0;0;30;37;0;0.5405405;46;485;0;0;15;235;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
286;1;Knight Powerups only 3;60514;0;0.08797654;0;0;0;30;28;0;0;10;34;0;0;87;682;0;0.08797654;0;0;1;0;0;0;0;0;0;0;0;0;0
287;1;Balanced provider tier 3;17915;0;0.007407407;0;0;0;66;110;0;0;22;245;0;0;39;135;0;0.007407407;4;0;0;0;0;0;0;0;0;0;1;0;0
288;1;Random provider tier 3;3194;0;0;0;0;0;42;31;0;0;55;24;0;0;22;26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
289;1;Ranger Powerups only 4;54920;0;0.08;0;0;0;174;290;0;0;10;71;0;0;15;250;0;0.08;0;0;1;0;0;0;0;0;0;0;0;0;0
290;1;Cleric Powerups only 4;20388;0;0.05617978;0;0;0;30;28;0;0;58;291;0;0;15;178;0;0.05617978;0;1;0;0;0;0;0;1;0;0;0;0;0
291;1;Knight Powerups only 4;54272;0;0;0;0;0;30;21;0;0;10;125;0;0;111;472;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
292;1;Balanced provider tier 4;30414;0.75;1;0;0;0;78;20;0.75;1;26;224;0;0;47;490;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
293;1;Random provider tier 4;25120;0;0.6456326;0;0;0;102;150;0;0.2666667;39;148;0;0.2702703;22;184;0;0.1086956;0;0;0;0;0;0;0;0;0;0;2;0;0
294;1;No powerups;5740;0;0.1743396;0;0;0;30;31;0;0;10;106;0;0.09433962;15;250;0;0.08;4;0;0;0;0;0;0;1;0;0;0;0;0
295;1;Ranger Powerups only 1;8090;0;0;0;0;0;66;65;0;0;10;125;0;0;15;170;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
296;1;Cleric Powerups only 1;5946;1;2.100215;1;0;0;30;5;1;1;22;93;0;0.8602151;15;250;0;0.24;0;0;0;0;0;0;0;0;0;0;2;0;0
297;1;Knight Powerups only 1;17486;0;0.04830918;0;0;0;30;40;0;0;10;14;0;0;39;414;0;0.04830918;4;0;0;0;0;0;0;0;0;0;1;0;0
298;1;Balanced provider tier 1;8703;0.1764706;1;0;0;0;42;34;0.1764706;1;14;35;0;0;23;295;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
299;1;Random provider tier 1;9402;0;0.7777778;0;0;0;42;90;0;0.7777778;15;310;0;0;18;54;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
300;1;Ranger Powerups only 2;5852;0;0;0;0;0;102;11;0;0;10;125;0;0;15;232;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
301;1;Cleric Powerups only 2;9052;0;0.6578947;0;0;0;30;11;0;0;34;223;0;0;15;76;0;0.6578947;8;0;0;0;0;0;0;0;0;0;0;0;0
302;1;Knight Powerups only 2;40180;0;0.4;0;0;0;30;50;0;0.4;10;25;0;0;63;610;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
303;1;Balanced provider tier 2;10147;0;0.5454546;0;0;0;54;88;0;0;18;205;0;0;31;55;0;0.5454546;0;0;0;0;0;1;0;0;0;0;0;0;0
304;1;Random provider tier 2;18072;0.1111111;1;0;0;0;54;110;0;0;31;360;0;0;18;54;0.1111111;1;8;0;0;0;0;0;0;0;0;0;0;0;0
305;1;Ranger Powerups only 3;31396;0;0.8347826;0;0;0;138;192;0;0;10;115;0;0.8347826;15;250;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
306;1;Cleric Powerups only 3;14097;1;1;1;0;0;30;30;1;1;46;207;0;0;15;245;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
307;1;Knight Powerups only 3;19301;0;0.4081633;0;0;0;30;49;0;0.4081633;10;17;0;0;87;203;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
308;1;Balanced provider tier 3;11042;0;0.25;0;0;0;66;67;0;0;22;230;0;0;39;40;0;0.25;0;2;0;0;0;0;0;0;0;0;0;0;0
309;1;Random provider tier 3;9318;0;0.8047619;0;0;0;102;40;0;0;31;150;0;0.06666667;14;42;0;0.7380952;4;1;0;0;0;0;0;0;0;0;0;0;0
310;1;Ranger Powerups only 4;21761;0;0.459547;0;0;0;174;99;0;0;10;119;0;0.1680672;15;223;0;0.2914798;4;0;0;0;0;0;0;0;0;0;1;0;0
311;1;Cleric Powerups only 4;27012;0;0.16;0;0;0;30;33;0;0;58;384;0;0;15;250;0;0.16;4;1;0;0;0;0;0;0;0;0;0;0;0
312;1;Knight Powerups only 4;83292;0.3157895;1;0;0;0;30;38;0.3157895;1;10;90;0;0;111;732;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
313;1;Balanced provider tier 4;31384;0;0.3891536;0;0;0;78;78;0;0.2564103;26;156;0;0;47;452;0;0.1327434;0;0;0;0;0;0;0;0;0;0;2;0;0
314;1;Random provider tier 4;21547;0;0.4545455;0;0;0;66;110;0;0.4545455;31;353;0;0;38;88;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
315;1;No powerups;2440;0.5;1;0;0;0;30;36;0;0;10;76;0;0;15;40;0.5;1;0;0;0;0;0;1;0;0;0;0;0;0;0
316;1;Ranger Powerups only 1;10445;0;0.07751938;0;0;0;66;110;0;0;10;125;0;0;15;129;0;0.07751938;0;1;0;0;0;0;0;1;0;0;0;0;0
317;1;Cleric Powerups only 1;5995;0;0.5249965;0;0;0;30;43;0;0.4651163;22;100;0;0;15;167;0;0.05988024;0;0;0;0;0;1;0;0;0;0;0;0;0
318;1;Knight Powerups only 1;18220;0;0;0;0;0;30;37;0;0;10;34;0;0;39;430;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
319;1;Balanced provider tier 1;7400;1;1.142857;1;0;0;42;20;1;1;14;140;0;0.1428571;23;200;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
320;1;Random provider tier 1;8583;0;0.5033259;0;0;0;42;44;0;0.4545455;15;203;0;0;18;205;0;0.04878049;0;0;0;0;0;1;0;0;0;0;0;0;0
321;1;Ranger Powerups only 2;7106;0;0;0;0;0;102;43;0;0;10;89;0;0;15;122;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
322;1;Cleric Powerups only 2;4612;0;0.8;0;0;0;30;25;0;0.8;34;43;0;0;15;160;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
323;1;Knight Powerups only 2;9072;1;1;0;1;0;30;50;0;0;10;39;1;1;63;114;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
